date,status,days,avg_daily_tempC,avg_dailymin_tempC,avg_dailymax_tempC,avg_daily_RH,avg_dailymax_rh,avg_dailymin_rh
2018-08-04,native,44,27.19159249046841,22.10025,39.00266666666667,88.3077036526416,99.977,59.66608333333333
2018-08-05,invaded,45,25.824614293981483,21.377916666666668,31.856416666666668,95.70559606481481,99.13725,84.10883333333334
2018-08-05,native,45,27.49498561859732,21.670333333333332,38.855666666666664,91.16956691415484,99.89108333333333,60.84766666666667
2018-08-06,invaded,46,26.32662789351852,21.72425,33.01766666666667,94.2143538773148,99.16733333333333,78.87625
2018-08-06,native,46,27.766142860900672,21.845583333333334,39.95641666666667,89.77601986005892,99.89025,55.17783333333333
2018-08-07,invaded,47,26.684483217592593,21.606749999999998,34.0215,93.57585387731481,99.16458333333333,75.91208333333333
2018-08-07,native,47,27.871775173611113,21.696416666666668,40.87791666666667,91.40268865740741,100,57.649
2018-08-08,invaded,48,26.523145833333334,22.505416666666665,35.34325,95.6309074074074,99.15141666666666,75.56608333333334
2018-08-08,native,48,27.50312210648148,22.571,41.669333333333334,95.00774681712963,100,59.74008333333333
2018-08-09,invaded,49,25.358732060185186,22.609083333333334,32.9855,97.51087644675926,99.19708333333334,83.70691666666667
2018-08-09,native,49,26.026673900462963,22.736833333333333,37.51016666666667,97.5849157986111,100,74.37608333333334
2018-08-10,invaded,50,25.909541377314817,23.096416666666666,32.14875,97.03368489583333,99.19941666666666,86.51508333333334
2018-08-10,native,50,27.386365162037038,23.13425,39.86358333333333,92.59211111111111,100,62.33675
2018-08-11,invaded,51,27.095718460648147,22.822833333333335,34.30675,93.36630208333334,99.24925,76.80258333333333
2018-08-11,native,51,28.417515625,22.93658333333333,41.54991666666667,91.09189988425926,100,58.70025
2018-08-12,invaded,52,26.239723958333332,22.677083333333332,31.33125,96.92941319444445,99.22941666666667,87.0865
2018-08-12,native,52,27.217970775462963,22.748833333333334,36.68658333333333,96.24709780092593,100,78.69483333333334
2018-08-13,invaded,53,26.044780960648147,23.492916666666666,33.21475,97.07333130787038,99.27475,81.41533333333334
2018-08-13,native,53,26.65282957175926,23.546666666666667,38.696,97.14214988425925,100,69.71341666666666
2018-08-14,invaded,54,26.447670717592594,23.2265,32.20766666666667,94.94865769675926,99.30066666666667,82.68558333333334
2018-08-14,native,54,27.072504050925925,23.25425,35.81333333333333,94.92811226851852,100,75.0015
2018-08-15,invaded,55,25.363352719907407,22.848583333333334,34.854,95.96312181712963,99.33308333333333,73.16858333333333
2018-08-15,native,55,26.208223958333335,22.652916666666666,41.78733333333333,95.61064496527777,100,58.774499999999996
2018-08-16,invaded,56,24.988640625,21.423750000000002,31.895166666666668,96.88591377314815,99.33091666666667,85.93766666666667
2018-08-16,native,56,26.415508391203705,21.572833333333335,39.54475,94.27435503472222,100,64.33358333333334
2018-08-17,invaded,57,25.279480902777777,22.272,32.75125,96.87924623842592,99.33766666666666,83.57258333333333
2018-08-17,native,57,26.210516493055557,22.375583333333335,38.884166666666665,94.10563512731481,100,65.94675000000001
2018-08-18,invaded,58,26.28503125,21.901583333333335,33.74216666666667,95.18684664351852,99.38008333333333,78.72366666666666
2018-08-18,native,58,27.843479157332737,22.1125,40.5695,91.02452426288616,100,59.00158333333333
2018-08-19,invaded,59,27.177935474537037,22.569333333333333,35.26175,93.79526070601852,99.40975,74.42208333333333
2018-08-19,native,59,28.34766869212963,22.697,41.24166666666667,91.54649768518519,100,60.84733333333333
2018-08-20,invaded,60,26.449894965277778,22.11075,34.59725,94.50314641203704,99.42783333333334,73.81133333333334
2018-08-20,native,60,27.25680787037037,22.118416666666665,40.46758333333333,94.1560240162037,100,63.86425
2018-08-21,invaded,61,26.033291666666667,22.900916666666667,33.72275,97.51944936342592,99.41716666666667,80.01158333333333
2018-08-21,native,61,26.722075810185185,22.888666666666666,38.27491666666667,97.78637934027778,100,73.56658333333333
2018-08-22,invaded,62,27.18680931712963,23.216583333333332,33.93825,95.53599074074074,99.4785,81.11075
2018-08-22,native,62,28.168702546296295,23.314333333333334,38.9805,94.43129282407408,100,71.94566666666667
2018-08-23,invaded,63,27.237350694444444,22.296083333333335,35.183083333333336,92.09341319444445,99.49916666666667,70.20341666666667
2018-08-23,native,63,28.28588917824074,22.242083333333333,40.44891666666667,91.0699632523148,100,60.91475
2018-08-24,invaded,64,27.291887442129628,23.150833333333335,35.47116666666667,93.07488512731481,99.51033333333334,72.06683333333334
2018-08-24,native,64,28.125957175925926,23.090416666666666,40.798500000000004,92.51375636574073,100,62.069916666666664
2018-08-25,invaded,65,26.876601851851852,22.986833333333333,34.959916666666665,94.33109172453703,99.54825,73.38533333333334
2018-08-25,native,65,27.764022569444446,22.944666666666667,41.533833333333334,93.74954918981481,100,61.00658333333333
2018-08-26,invaded,66,25.156035300925925,22.206416666666666,34.01891666666667,96.83135040509259,99.58483333333334,76.54316666666666
2018-08-26,native,66,25.809878761574076,22.174333333333333,39.06641666666667,97.25375086805556,100,69.39108333333334
2018-08-27,invaded,67,25.4104577313354,21.374166666666667,31.33925,96.39124249390656,99.77975,85.67108333333333
2018-08-27,native,67,27.071674505924697,21.576833333333333,39.419583333333335,93.38244215423502,99.965,64.74758333333334
2018-08-28,invaded,68,25.39712326388889,21.726166666666668,33.323,95.72599855324074,99.74025,80.4995
2018-08-28,native,68,26.229453125,21.636416666666666,37.664833333333334,93.63595052083333,100,68.61225
2018-08-29,invaded,69,23.278977141203704,21.358416666666667,28.44875,95.39074913194445,99.91641666666666,90.20558333333334
2018-08-29,native,69,23.593405671296296,21.4075,30.751583333333333,97.72725578703704,99.93925,92.58666666666667
2018-08-30,invaded,70,23.676689814814814,21.887416666666667,28.818749999999998,91.51251186342593,99.57425,83.24708333333334
2018-08-30,native,70,24.131713541666667,21.931083333333333,33.16283333333333,92.07521875,98.75658333333334,86.44325
2018-08-31,invaded,71,24.989074074074075,21.549083333333332,29.281916666666667,93.5640564236111,100,81.84991666666667
2018-08-31,native,71,26.07419747634863,21.590583333333335,33.426833333333335,91.64572699023752,99.1475,78.94358333333334
2018-09-01,invaded,72,25.24234809027778,22.319916666666668,30.823,94.32347511574073,99.95033333333333,82.37791666666666
2018-09-01,native,72,26.255753761574073,22.383583333333334,36.558083333333336,92.79215104166667,99.09733333333334,71.76333333333334
2018-09-02,invaded,73,24.81825578703704,22.120666666666665,30.48825,95.10475318287037,99.953,83.6345
2018-09-02,native,73,25.495173958333332,22.170083333333334,34.42183333333333,94.63889299768519,98.938,76.05575
2018-09-03,invaded,74,24.24337789351852,22.304,28.467333333333332,94.33394270833334,100,85.64608333333334
2018-09-03,native,74,24.629998628723833,22.32575,30.615333333333332,93.5101774733293,98.78933333333333,87.82908333333333
2018-09-04,invaded,75,25.17423582175926,22.284166666666668,29.40375,93.55884895833333,100,82.13116666666667
2018-09-04,native,75,26.12030127367907,22.580416666666668,33.23008333333333,91.88667941673037,97.54316666666666,84.0535
2018-09-05,invaded,76,25.466382523148148,22.699083333333334,29.9605,94.77706828703704,100,83.53183333333334
2018-09-05,native,76,26.496281697180134,22.806583333333336,34.770583333333335,92.7730684185606,98.33333333333333,78.35358333333333
2018-09-06,invaded,77,25.639257529393152,22.22625,31.688083333333335,94.90851603300693,100,81.65466666666667
2018-09-06,native,77,26.90539445153061,22.31175,37.505583333333334,92.43918978528912,98.61875,67.60608333333333
2018-09-07,invaded,78,24.67620920138889,21.9355,29.657333333333334,95.53925173611111,100,84.3305
2018-09-07,native,78,25.34411910320881,21.8415,33.47891666666667,93.7604534243295,98.23975,82.9215
2018-09-08,invaded,79,25.053844328703704,21.3345,31.38533333333333,92.5241808449074,100,78.79183333333333
2018-09-08,native,79,26.297811224406626,21.44375,38.553333333333335,92.39286614012781,98.41741666666667,61.54391666666667
2018-09-09,invaded,80,25.0591729886399,21.406166666666667,32.05433333333333,92.44848813414255,100,73.51225
2018-09-09,native,80,25.90105510085979,21.334083333333332,38.72083333333333,92.24422624051448,98.92691666666667,63.081
2018-09-10,invaded,81,25.482391125186115,21.77825,31.980166666666666,93.45014815978038,100,76.20741666666667
2018-09-10,native,81,26.2260364812631,21.712083333333332,38.82975,92.64347623820755,98.87108333333333,66.28208333333333
2018-09-11,invaded,82,26.18530827969738,21.768083333333333,33.355,89.7375911528907,97.61366666666666,71.39558333333333
2018-09-11,native,82,27.099940682870372,21.59075,39.67791666666667,91.28592766203704,99.15033333333334,60.267833333333336
2018-09-12,invaded,83,26.000176099537036,22.891583333333333,32.53783333333333,90.69999554398149,93.33241666666666,76.56083333333333
2018-09-12,native,83,26.636325231481482,22.592750000000002,38.54858333333333,95.58587905092593,99.28116666666666,69.168
2018-09-13,invaded,84,26.2673299365942,22.792083333333334,31.730416666666667,92.91253340126812,95.80633333333333,82.00425
2018-09-13,native,84,27.35376128472222,22.596833333333333,37.78525,94.11363802083333,99.1595,73.96233333333333
2018-09-14,invaded,85,27.105774060719373,23.09975,34.42241666666666,89.35561438301282,94.49541666666667,74.23491666666666
2018-09-14,native,85,27.84685763888889,22.814666666666668,39.17508333333333,92.72005613425927,99.23,67.77458333333333
2018-09-15,invaded,86,28.099956981443533,24.635583333333333,35.40425,88.92890094205373,95.87766666666667,71.06566666666667
2018-09-15,native,86,28.824910590277778,24.36775,40.650999999999996,91.69083188657407,99.31408333333333,63.75641666666667
2018-09-16,invaded,87,28.625627314814814,24.517166666666668,35.43366666666667,90.23003125,97.28316666666666,73.14108333333333
2018-09-16,native,87,29.18464872685185,24.299333333333333,39.739666666666665,91.89528530092592,99.31975,67.622
2018-09-17,invaded,88,27.264120659722224,23.766,35.37925,92.13000636574074,97.67458333333333,71.36825
2018-09-17,native,88,27.61619039351852,23.470666666666666,39.541333333333334,94.50801938657408,99.57533333333333,68.64391666666667
2018-09-18,invaded,89,26.9146149551701,22.565583333333333,34.54116666666667,90.44781120511773,97.62125,70.83500000000001
2018-09-18,native,89,27.270762731481483,22.3755,37.77616666666667,93.60248206018518,99.57883333333334,71.59241666666667
2018-09-19,invaded,90,27.291790382476115,23.069166666666668,35.1005,89.23179748642194,97.48775,67.79925
2018-09-19,native,90,27.81206857638889,22.796666666666667,39.01991666666667,91.84475202546297,99.44983333333333,66.76408333333333
2018-09-20,invaded,91,26.313763960040983,22.583750000000002,32.995333333333335,92.22689909684274,97.33741666666667,76.46716666666667
2018-09-20,native,91,26.840924189814814,22.439333333333334,36.827416666666664,95.71369270833334,99.52266666666667,78.28458333333333
2018-09-21,invaded,92,25.482964588650045,21.955750000000002,33.05575,91.25555476213846,97.47583333333333,70.65608333333333
2018-09-21,native,92,25.861551215277778,21.682166666666667,37.807833333333335,95.06810300925926,99.43033333333334,68.06075
2018-09-22,invaded,93,25.4250859375,21.10408333333333,31.916666666666664,89.59534317129629,97.92283333333333,72.13116666666667
2018-09-22,native,93,25.748058159722223,20.76575,34.94891666666667,94.39820659722223,99.39308333333334,75.71616666666667
2018-09-23,invaded,94,25.70604735305958,20.929166666666667,33.46691666666666,88.6482344504831,98.86458333333333,67.10783333333333
2018-09-23,native,94,26.144569444444443,20.595166666666668,36.477666666666664,92.17151851851852,99.36783333333334,68.4485
2018-09-24,invaded,95,24.58100434027778,21.148083333333332,30.67791666666667,93.50926417824074,96.35033333333334,80.09733333333334
2018-09-24,native,95,24.977802083333334,20.62483333333333,34.65833333333333,96.9286730324074,99.33025,78.82691666666666
2018-09-25,invaded,96,25.067097853535355,21.715818181818182,30.17836363636364,97.55397664141414,100,91.45981818181818
2018-09-25,native,96,25.81750434027778,21.660166666666665,34.76533333333333,96.80638744212963,99.27858333333333,86.4205
2018-09-26,invaded,97,25.612635732323234,21.190727272727273,33.288,95.46088226010102,100,80.10981818181818
2018-09-26,native,97,26.33046730324074,21.037916666666668,37.86991666666667,94.31737760416667,99.36675,71.58525
2018-09-27,invaded,98,25.5739163510101,22.22209090909091,31.576,98.12164204545455,100,90.06845454545454
2018-09-27,native,98,26.536638599537035,22.142166666666668,36.297666666666665,95.89052777777778,99.24525,80.12425
2018-09-28,invaded,99,25.40656976010101,21.66390909090909,31.999181818181818,97.29373484848485,100,86.26872727272728
2018-09-28,native,99,25.938688657407408,21.564916666666665,34.873916666666666,95.97127719907408,99.274,79.95025
2018-09-29,invaded,100,24.442706755050505,20.73990909090909,29.220363636363636,97.74137279040404,100,91.89563636363636
2018-09-29,native,100,25.546379918981483,20.753833333333333,35.01866666666667,96.18842939814814,99.12291666666667,82.73308333333333
2018-09-30,invaded,101,24.11123832070707,21.438,30.352818181818183,95.89192960858585,100,85.79181818181819
2018-09-30,native,101,24.714057002314817,21.429666666666666,35.803333333333335,96.3300480324074,99.10025,76.81758333333333
2018-10-01,invaded,102,24.283338383838384,21.874454545454547,28.63418181818182,95.3546313131313,100,89.71909090909091
2018-10-01,native,102,24.997611979166667,21.819583333333334,33.04225,95.59731076388888,98.30083333333333,86.53208333333333
2018-10-02,invaded,103,24.456902802374394,21.949272727272728,28.343454545454545,95.43267141381347,97.24354545454545,90.09618181818182
2018-10-02,native,103,24.903914930555555,21.668333333333333,32.10508333333333,95.07183854166666,98.07641666666666,85.97208333333333
2018-10-03,invaded,104,23.7037922979798,20.25918181818182,29.30336363636364,93.39365277777777,99.0319090909091,84.19572727272727
2018-10-03,native,104,24.329148809523808,20.03933333333333,33.558083333333336,93.1809549024471,98.30025,77.29991666666666
2018-10-04,invaded,105,23.648782512626262,19.536545454545454,30.51909090909091,91.6273014520202,99.16672727272727,77.50363636363636
2018-10-04,native,105,24.346432677469135,19.252083333333335,34.50633333333333,91.92246672453703,98.681,71.01091666666667
2018-10-05,invaded,106,23.708947285353535,18.86390909090909,31.440636363636365,91.11361300505051,98.89918181818182,72.89909090909092
2018-10-05,native,106,24.50191065893754,18.584333333333333,36.544583333333335,90.13449006885594,98.07133333333333,61.107166666666664
2018-10-06,invaded,107,23.748462436868685,18.41181818181818,31.961181818181817,91.3943557449495,98.88363636363637,73.30245454545455
2018-10-06,native,107,24.386164641203703,18.184083333333334,37.104083333333335,91.2316712962963,99.40433333333334,63.10958333333333
2018-10-07,invaded,108,24.22134722222222,19.151454545454545,32.83390909090909,91.16415593434343,99.06209090909091,70.90827272727273
2018-10-07,native,108,24.730795717592592,18.841916666666666,37.01433333333333,91.97964814814814,99.38508333333333,64.14566666666667
2018-10-08,invaded,109,24.420814078282827,21.308090909090907,29.760454545454547,95.06409911616161,98.83245454545454,84.48863636363636
2018-10-08,native,109,24.545791377314814,21.024,32.452,97.1569765625,99.1595,86.2965
2018-10-09,invaded,110,25.169122474747475,22.313636363636363,28.68990909090909,96.18537373737374,98.87263636363636,91.83663636363636
2018-10-09,native,110,25.45911689814815,22.172166666666666,31.37291666666667,97.6644453125,99.10775,93.16975
2018-10-10,invaded,111,25.727857323232325,24.44727272727273,28.52881818181818,98.48885542929293,98.87672727272728,94.9000909090909
2018-10-10,native,111,25.82420630787037,24.301166666666667,29.435333333333332,97.76054600694445,98.82116666666667,93.10858333333333
2018-10-11,invaded,112,26.167296401515152,23.244272727272726,30.616636363636363,97.64672190656566,98.87163636363637,91.89090909090909
2018-10-11,native,112,27.047164641203704,22.860666666666667,35.065666666666665,95.49357899305555,99.25833333333333,80.09958333333333
2018-10-12,invaded,113,21.95208712121212,16.251545454545454,28.606727272727273,94.1172692550505,98.84809090909091,79.92472727272727
2018-10-12,native,113,22.62333622685185,15.791,34.01241666666667,92.9462818287037,99.1115,64.74933333333334
2018-10-13,invaded,114,19.29210700757576,13.600727272727273,28.34372727272727,89.30010984848485,98.81109090909091,70.70336363636363
2018-10-13,native,114,19.9781490162037,13.32375,33.588833333333334,89.98193663194445,99.38608333333333,57.718333333333334
2018-10-14,invaded,115,21.505876447666317,14.360818181818182,31.01,89.97607281870428,98.8859090909091,69.42754545454545
2018-10-14,native,115,22.147967592592593,14.032833333333333,36.31366666666667,91.08507233796297,99.43941666666666,61.2315
2018-10-15,invaded,116,24.562271780303032,19.160090909090908,32.72409090909091,88.81934961219336,95.91818181818182,69.654
2018-10-15,native,116,25.146090856481482,18.788416666666667,37.96925,92.29068431712963,99.39525,65.75733333333334
2018-10-16,invaded,117,25.94147108681876,21.579545454545453,33.30654545454546,89.41523988578753,98.1869090909091,71.22054545454546
2018-10-16,native,117,26.500956886574073,21.216666666666665,38.37866666666667,91.15263252314816,99.34225,64.95125
2018-10-17,invaded,118,25.712761679292928,21.145545454545456,33.30381818181818,92.46993497474747,98.39863636363637,73.86754545454545
2018-10-17,native,118,26.219434895833334,20.757833333333334,38.14208333333333,92.06000520833334,99.38266666666667,64.96975
2018-10-18,invaded,119,24.191633522727273,21.310636363636362,28.479636363636363,97.06499715909091,98.48736363636364,93.904
2018-10-18,native,119,24.944662037037038,21.085583333333332,33.626000000000005,96.86703356481482,99.1315,85.04708333333333
2018-10-19,invaded,120,23.91561710858586,20.181636363636365,29.241090909090907,94.58514741161616,98.023,86.3730909090909
2018-10-19,native,120,24.596763888888887,19.97575,34.830083333333334,95.14816695601851,99.21325,76.59533333333333
2018-10-20,invaded,121,24.881142045454546,20.318,32.209545454545456,92.39962089646464,98.2999090909091,77.28772727272727
2018-10-20,native,121,25.493072916666666,19.973833333333335,37.174,92.9694855324074,99.4205,68.77166666666666
2018-10-21,invaded,122,20.070217803030303,13.553272727272727,25.522363636363636,88.90565751262626,95.85127272727273,73.73445454545454
2018-10-21,native,122,20.22121614583333,13.057,30.659666666666666,92.10065335648149,99.43991666666666,64.319
2018-10-22,invaded,123,17.617799242424244,11.344818181818182,25.66781818181818,88.5209696969697,95.49518181818182,73.10472727272727
2018-10-22,native,123,18.048982349537038,10.752583333333334,29.290333333333333,92.35731047453703,99.29066666666667,70.06183333333334
2018-10-23,invaded,124,19.76257361111111,16.6461,23.6847,95.97629305555556,100,90.9135
2018-10-23,native,124,19.801222800925927,16.559916666666666,24.134916666666665,96.47032349537037,98.8455,92.43691666666666
2018-10-24,invaded,125,20.587911458333334,15.7637,25.8273,94.88747083333334,100,86.0221
2018-10-24,native,125,20.830456597222224,15.509,28.7335,94.31970920138889,98.82325,83.90716666666667
2018-10-25,invaded,126,19.37983877274487,15.0066,25.0662,93.8942196053523,97.5408,87.7685
2018-10-25,native,126,19.175560869140124,14.857583333333334,26.17525,93.71383177871023,97.98258333333334,85.72008333333333
2018-10-26,invaded,127,21.85846284722222,18.8064,26.7023,95.35028194444445,98.4217,93.1962
